event_id,actor_id,handle,event_type,timestamp,source_id,description,metadata,confidence
EVT_007784,ACT_0048,CrimsonTrace,LISTING,2025-08-02T22:19:41Z,SRC_000808,Listing event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 22, ""activity_level"": ""medium""}",0.22
EVT_007785,ACT_0048,CrimsonTrace,REPLY,2025-01-10T23:21:29Z,SRC_002499,Reply event recorded for handle CrimsonTrace.,"{""weekday"": ""Friday"", ""hour"": 23, ""activity_level"": ""medium""}",0.68
EVT_007786,ACT_0048,CrimsonTrace,LOGIN,2025-04-12T23:38:03Z,SRC_005723,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 23, ""activity_level"": ""medium""}",0.27
EVT_007787,ACT_0048,CrimsonTrace,WALLET_ACTIVITY,2026-02-03T21:03:22Z,SRC_003450,Wallet Activity event recorded for handle CrimsonTrace.,"{""weekday"": ""Tuesday"", ""hour"": 21, ""activity_level"": ""medium""}",0.82
EVT_007788,ACT_0048,CrimsonTrace,POST,2026-07-23T23:00:18Z,SRC_004343,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Thursday"", ""hour"": 23, ""activity_level"": ""medium""}",0.77
EVT_007789,ACT_0048,CrimsonTrace,LOGIN,2025-08-16T23:59:56Z,SRC_005299,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 23, ""activity_level"": ""medium""}",0.66
EVT_007790,ACT_0048,CrimsonTrace,POST,2024-11-01T23:51:15Z,SRC_003581,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Friday"", ""hour"": 23, ""activity_level"": ""medium""}",0.8
EVT_007791,ACT_0048,CrimsonTrace,LISTING,2025-01-29T23:07:39Z,SRC_004251,Listing event recorded for handle CrimsonTrace.,"{""weekday"": ""Wednesday"", ""hour"": 23, ""activity_level"": ""medium""}",0.72
EVT_007792,ACT_0048,CrimsonTrace,REPLY,2026-01-07T22:51:37Z,SRC_005184,Reply event recorded for handle CrimsonTrace.,"{""weekday"": ""Wednesday"", ""hour"": 22, ""activity_level"": ""medium""}",0.9
EVT_007793,ACT_0048,CrimsonTrace,POST,2024-09-20T21:57:26Z,SRC_002988,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Friday"", ""hour"": 21, ""activity_level"": ""medium""}",0.8
EVT_007794,ACT_0048,CrimsonTrace,REPLY,2025-06-15T23:31:57Z,SRC_002454,Reply event recorded for handle CrimsonTrace.,"{""weekday"": ""Sunday"", ""hour"": 23, ""activity_level"": ""medium""}",0.65
EVT_007795,ACT_0048,CrimsonTrace,POST,2024-09-14T20:12:05Z,SRC_001630,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 20, ""activity_level"": ""medium""}",0.6
EVT_007796,ACT_0048,CrimsonTrace,MESSAGE,2024-11-02T23:33:26Z,SRC_000758,Message event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 23, ""activity_level"": ""medium""}",0.94
EVT_007797,ACT_0048,CrimsonTrace,POST,2026-08-22T23:12:03Z,SRC_000263,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 23, ""activity_level"": ""medium""}",0.67
EVT_007798,ACT_0048,CrimsonTrace,MESSAGE,2025-08-26T20:07:00Z,SRC_004007,Message event recorded for handle CrimsonTrace.,"{""weekday"": ""Tuesday"", ""hour"": 20, ""activity_level"": ""medium""}",0.42
EVT_007799,ACT_0048,CrimsonTrace,LOGIN,2026-01-07T22:08:40Z,SRC_002369,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Wednesday"", ""hour"": 22, ""activity_level"": ""medium""}",0.9
EVT_007800,ACT_0048,CrimsonTrace,LOGIN,2026-02-14T23:38:29Z,SRC_003509,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 23, ""activity_level"": ""medium""}",0.66
EVT_007801,ACT_0048,CrimsonTrace,MESSAGE,2026-08-22T22:13:59Z,SRC_000349,Message event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 22, ""activity_level"": ""medium""}",0.85
EVT_007802,ACT_0048,CrimsonTrace,LISTING,2025-11-06T23:56:07Z,SRC_003170,Listing event recorded for handle CrimsonTrace.,"{""weekday"": ""Thursday"", ""hour"": 23, ""activity_level"": ""medium""}",0.39
EVT_007803,ACT_0048,CrimsonTrace,MESSAGE,2026-04-05T20:23:55Z,SRC_003733,Message event recorded for handle CrimsonTrace.,"{""weekday"": ""Sunday"", ""hour"": 20, ""activity_level"": ""medium""}",0.86
EVT_007804,ACT_0048,CrimsonTrace,LOGIN,2025-01-01T23:22:56Z,SRC_004028,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Wednesday"", ""hour"": 23, ""activity_level"": ""medium""}",0.76
EVT_007805,ACT_0048,CrimsonTrace,MESSAGE,2026-06-12T20:50:55Z,SRC_002575,Message event recorded for handle CrimsonTrace.,"{""weekday"": ""Friday"", ""hour"": 20, ""activity_level"": ""medium""}",0.86
EVT_007806,ACT_0048,CrimsonTrace,POST,2026-05-12T21:30:24Z,SRC_002198,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Tuesday"", ""hour"": 21, ""activity_level"": ""medium""}",0.9
EVT_007807,ACT_0048,CrimsonTrace,REPLY,2026-08-11T23:02:34Z,SRC_000743,Reply event recorded for handle CrimsonTrace.,"{""weekday"": ""Tuesday"", ""hour"": 23, ""activity_level"": ""medium""}",0.63
EVT_007808,ACT_0048,CrimsonTrace,POST,2025-03-13T21:50:20Z,SRC_001358,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Thursday"", ""hour"": 21, ""activity_level"": ""medium""}",0.83
EVT_007809,ACT_0048,CrimsonTrace,LOGIN,2026-08-13T22:10:45Z,SRC_001379,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Thursday"", ""hour"": 22, ""activity_level"": ""medium""}",0.84
EVT_007810,ACT_0048,CrimsonTrace,PROFILE_UPDATE,2026-07-16T20:21:20Z,SRC_003896,Profile Update event recorded for handle CrimsonTrace.,"{""weekday"": ""Thursday"", ""hour"": 20, ""activity_level"": ""medium""}",0.86
EVT_007811,ACT_0048,CrimsonTrace,POST,2026-01-29T22:46:01Z,SRC_001086,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Thursday"", ""hour"": 22, ""activity_level"": ""medium""}",0.67
EVT_007812,ACT_0048,CrimsonTrace,MESSAGE,2025-04-21T23:09:15Z,SRC_005734,Message event recorded for handle CrimsonTrace.,"{""weekday"": ""Monday"", ""hour"": 23, ""activity_level"": ""medium""}",0.8
EVT_007813,ACT_0048,CrimsonTrace,REPLY,2025-01-01T23:22:35Z,SRC_000801,Reply event recorded for handle CrimsonTrace.,"{""weekday"": ""Wednesday"", ""hour"": 23, ""activity_level"": ""medium""}",0.66
EVT_007814,ACT_0048,CrimsonTrace,WALLET_ACTIVITY,2025-09-20T23:29:36Z,SRC_005788,Wallet Activity event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 23, ""activity_level"": ""medium""}",0.86
EVT_007815,ACT_0048,CrimsonTrace,LOGIN,2024-12-18T22:08:25Z,SRC_000350,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Wednesday"", ""hour"": 22, ""activity_level"": ""medium""}",0.55
EVT_007816,ACT_0048,CrimsonTrace,LOGIN,2025-04-01T23:02:19Z,SRC_005219,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Tuesday"", ""hour"": 23, ""activity_level"": ""medium""}",0.56
EVT_007817,ACT_0048,CrimsonTrace,POST,2025-08-04T23:45:29Z,SRC_000877,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Monday"", ""hour"": 23, ""activity_level"": ""medium""}",0.52
EVT_007818,ACT_0048,CrimsonTrace,LOGIN,2026-07-15T22:00:33Z,SRC_004733,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Wednesday"", ""hour"": 22, ""activity_level"": ""medium""}",0.95
EVT_007819,ACT_0048,CrimsonTrace,MESSAGE,2025-12-19T20:47:38Z,SRC_000195,Message event recorded for handle CrimsonTrace.,"{""weekday"": ""Friday"", ""hour"": 20, ""activity_level"": ""medium""}",0.38
EVT_007820,ACT_0048,CrimsonTrace,LOGIN,2026-02-12T23:16:39Z,SRC_003539,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Thursday"", ""hour"": 23, ""activity_level"": ""medium""}",0.63
EVT_007821,ACT_0048,CrimsonTrace,LOGIN,2026-08-19T19:24:47Z,SRC_003934,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Wednesday"", ""hour"": 19, ""activity_level"": ""medium""}",0.62
EVT_007822,ACT_0048,CrimsonTrace,LOGIN,2025-09-13T22:22:25Z,SRC_000712,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 22, ""activity_level"": ""medium""}",0.66
EVT_007823,ACT_0048,CrimsonTrace,LOGIN,2026-08-13T23:26:53Z,SRC_000962,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Thursday"", ""hour"": 23, ""activity_level"": ""medium""}",0.72
EVT_007824,ACT_0048,CrimsonTrace,LISTING,2025-12-30T18:55:49Z,SRC_002003,Listing event recorded for handle CrimsonTrace.,"{""weekday"": ""Tuesday"", ""hour"": 18, ""activity_level"": ""medium""}",0.82
EVT_007825,ACT_0048,CrimsonTrace,PROFILE_UPDATE,2025-03-10T22:45:18Z,SRC_005009,Profile Update event recorded for handle CrimsonTrace.,"{""weekday"": ""Monday"", ""hour"": 22, ""activity_level"": ""medium""}",0.89
EVT_007826,ACT_0048,CrimsonTrace,PROFILE_UPDATE,2026-08-03T23:50:41Z,SRC_004800,Profile Update event recorded for handle CrimsonTrace.,"{""weekday"": ""Monday"", ""hour"": 23, ""activity_level"": ""medium""}",0.86
EVT_007827,ACT_0048,CrimsonTrace,POST,2026-08-18T22:07:56Z,SRC_001777,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Tuesday"", ""hour"": 22, ""activity_level"": ""medium""}",0.77
EVT_007828,ACT_0048,CrimsonTrace,LOGIN,2024-11-24T23:24:33Z,SRC_000358,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Sunday"", ""hour"": 23, ""activity_level"": ""medium""}",0.49
EVT_007829,ACT_0048,CrimsonTrace,POST,2025-12-20T22:43:06Z,SRC_001123,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 22, ""activity_level"": ""medium""}",0.57
EVT_007830,ACT_0048,CrimsonTrace,WALLET_ACTIVITY,2026-07-06T23:35:27Z,SRC_003010,Wallet Activity event recorded for handle CrimsonTrace.,"{""weekday"": ""Monday"", ""hour"": 23, ""activity_level"": ""medium""}",0.45
EVT_007831,ACT_0048,CrimsonTrace,LOGIN,2024-08-31T23:26:42Z,SRC_005436,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Saturday"", ""hour"": 23, ""activity_level"": ""medium""}",0.41
EVT_007832,ACT_0048,CrimsonTrace,POST,2025-06-25T22:06:00Z,SRC_001827,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Wednesday"", ""hour"": 22, ""activity_level"": ""medium""}",0.61
EVT_007833,ACT_0048,CrimsonTrace,POST,2025-08-24T23:09:09Z,SRC_002007,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Sunday"", ""hour"": 23, ""activity_level"": ""medium""}",0.66
EVT_007834,ACT_0048,CrimsonTrace,LISTING,2026-08-05T21:43:06Z,SRC_002458,Listing event recorded for handle CrimsonTrace.,"{""weekday"": ""Wednesday"", ""hour"": 21, ""activity_level"": ""medium""}",0.67
EVT_007835,ACT_0048,CrimsonTrace,LOGIN,2026-06-21T22:41:37Z,SRC_005531,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Sunday"", ""hour"": 22, ""activity_level"": ""medium""}",0.96
EVT_007836,ACT_0048,CrimsonTrace,WALLET_ACTIVITY,2025-03-28T22:33:03Z,SRC_004516,Wallet Activity event recorded for handle CrimsonTrace.,"{""weekday"": ""Friday"", ""hour"": 22, ""activity_level"": ""medium""}",0.76
EVT_007837,ACT_0048,CrimsonTrace,LOGIN,2025-10-07T22:01:03Z,SRC_001448,Login event recorded for handle CrimsonTrace.,"{""weekday"": ""Tuesday"", ""hour"": 22, ""activity_level"": ""medium""}",0.42
EVT_007838,ACT_0048,CrimsonTrace,POST,2026-07-21T23:13:53Z,SRC_000909,Post event recorded for handle CrimsonTrace.,"{""weekday"": ""Tuesday"", ""hour"": 23, ""activity_level"": ""medium""}",0.57
EVT_007839,ACT_0048,CrimsonTrace,IDENTIFIER_UPDATE,2026-03-06T21:47:44Z,SRC_002656,Identifier Update recorded for actor cluster.,"{""note"": ""auto-generated secondary signal""}",0.45
EVT_007840,ACT_0048,CrimsonTrace,INFRASTRUCTURE_CHANGE,2025-10-06T21:47:44Z,SRC_000383,Infrastructure Change recorded for actor cluster.,"{""note"": ""auto-generated secondary signal""}",0.45
EVT_007841,ACT_0048,CrimsonTrace,IDENTIFIER_UPDATE,2025-09-12T21:47:44Z,SRC_003866,Identifier Update recorded for actor cluster.,"{""note"": ""auto-generated secondary signal""}",0.92
EVT_007842,ACT_0048,CrimsonTrace,INFRASTRUCTURE_CHANGE,2025-10-25T21:47:44Z,SRC_000923,Infrastructure Change recorded for actor cluster.,"{""note"": ""auto-generated secondary signal""}",0.73
EVT_007843,ACT_0049,EmberSignal,POST,2026-05-24T10:48:59Z,SRC_005622,Post event recorded for handle EmberSignal.,"{""weekday"": ""Sunday"", ""hour"": 10, ""activity_level"": ""high""}",0.49
EVT_007844,ACT_0049,EmberSignal,MESSAGE,2026-06-09T13:50:59Z,SRC_004082,Message event recorded for handle EmberSignal.,"{""weekday"": ""Tuesday"", ""hour"": 13, ""activity_level"": ""high""}",0.49
EVT_007845,ACT_0049,EmberSignal,POST,2026-07-24T14:15:15Z,SRC_001190,Post event recorded for handle EmberSignal.,"{""weekday"": ""Friday"", ""hour"": 14, ""activity_level"": ""high""}",0.49
EVT_007846,ACT_0049,EmberSignal,WALLET_ACTIVITY,2026-07-15T16:06:45Z,SRC_004695,Wallet Activity event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 16, ""activity_level"": ""high""}",0.78
EVT_007847,ACT_0049,EmberSignal,POST,2026-06-27T16:43:29Z,SRC_001428,Post event recorded for handle EmberSignal.,"{""weekday"": ""Saturday"", ""hour"": 16, ""activity_level"": ""high""}",0.94
EVT_007848,ACT_0049,EmberSignal,LOGIN,2026-07-09T15:01:16Z,SRC_003580,Login event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 15, ""activity_level"": ""high""}",0.56
EVT_007849,ACT_0049,EmberSignal,LOGIN,2026-07-22T22:15:01Z,SRC_003326,Login event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 22, ""activity_level"": ""high""}",0.8
EVT_007850,ACT_0049,EmberSignal,POST,2026-08-17T15:14:49Z,SRC_002197,Post event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 15, ""activity_level"": ""high""}",0.73
EVT_007851,ACT_0049,EmberSignal,MESSAGE,2026-08-04T23:05:15Z,SRC_000052,Message event recorded for handle EmberSignal.,"{""weekday"": ""Tuesday"", ""hour"": 23, ""activity_level"": ""high""}",0.77
EVT_007852,ACT_0049,EmberSignal,POST,2026-06-13T16:54:23Z,SRC_004044,Post event recorded for handle EmberSignal.,"{""weekday"": ""Saturday"", ""hour"": 16, ""activity_level"": ""high""}",0.95
EVT_007853,ACT_0049,EmberSignal,POST,2026-07-26T18:18:32Z,SRC_002903,Post event recorded for handle EmberSignal.,"{""weekday"": ""Sunday"", ""hour"": 18, ""activity_level"": ""high""}",0.41
EVT_007854,ACT_0049,EmberSignal,MESSAGE,2026-07-16T10:15:27Z,SRC_003933,Message event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 10, ""activity_level"": ""high""}",0.88
EVT_007855,ACT_0049,EmberSignal,WALLET_ACTIVITY,2026-08-03T18:51:33Z,SRC_000049,Wallet Activity event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 18, ""activity_level"": ""high""}",0.76
EVT_007856,ACT_0049,EmberSignal,LOGIN,2026-07-23T12:50:00Z,SRC_003160,Login event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 12, ""activity_level"": ""high""}",0.57
EVT_007857,ACT_0049,EmberSignal,PROFILE_UPDATE,2026-08-14T18:43:26Z,SRC_001762,Profile Update event recorded for handle EmberSignal.,"{""weekday"": ""Friday"", ""hour"": 18, ""activity_level"": ""high""}",0.84
EVT_007858,ACT_0049,EmberSignal,PROFILE_UPDATE,2026-06-30T17:52:37Z,SRC_003999,Profile Update event recorded for handle EmberSignal.,"{""weekday"": ""Tuesday"", ""hour"": 17, ""activity_level"": ""high""}",0.64
EVT_007859,ACT_0049,EmberSignal,POST,2026-05-28T16:00:10Z,SRC_000532,Post event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 16, ""activity_level"": ""high""}",0.65
EVT_007860,ACT_0049,EmberSignal,WALLET_ACTIVITY,2026-05-28T20:50:59Z,SRC_003612,Wallet Activity event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 20, ""activity_level"": ""high""}",0.36
EVT_007861,ACT_0049,EmberSignal,POST,2026-07-03T21:37:14Z,SRC_003903,Post event recorded for handle EmberSignal.,"{""weekday"": ""Friday"", ""hour"": 21, ""activity_level"": ""high""}",0.75
EVT_007862,ACT_0049,EmberSignal,POST,2026-08-27T17:05:18Z,SRC_005593,Post event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 17, ""activity_level"": ""high""}",0.91
EVT_007863,ACT_0049,EmberSignal,POST,2026-06-19T10:54:06Z,SRC_003893,Post event recorded for handle EmberSignal.,"{""weekday"": ""Friday"", ""hour"": 10, ""activity_level"": ""high""}",0.44
EVT_007864,ACT_0049,EmberSignal,REPLY,2026-07-08T11:39:43Z,SRC_000231,Reply event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 11, ""activity_level"": ""high""}",0.79
EVT_007865,ACT_0049,EmberSignal,REPLY,2026-07-06T16:27:31Z,SRC_003805,Reply event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 16, ""activity_level"": ""high""}",0.45
EVT_007866,ACT_0049,EmberSignal,LOGIN,2026-07-20T19:11:55Z,SRC_004299,Login event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 19, ""activity_level"": ""high""}",0.58
EVT_007867,ACT_0049,EmberSignal,LOGIN,2026-06-26T13:16:41Z,SRC_001300,Login event recorded for handle EmberSignal.,"{""weekday"": ""Friday"", ""hour"": 13, ""activity_level"": ""high""}",0.75
EVT_007868,ACT_0049,EmberSignal,MESSAGE,2026-06-10T16:57:38Z,SRC_003674,Message event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 16, ""activity_level"": ""high""}",0.57
EVT_007869,ACT_0049,EmberSignal,REPLY,2026-07-02T15:27:43Z,SRC_001481,Reply event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 15, ""activity_level"": ""high""}",0.52
EVT_007870,ACT_0049,EmberSignal,LOGIN,2026-08-31T15:46:01Z,SRC_001801,Login event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 15, ""activity_level"": ""high""}",0.91
EVT_007871,ACT_0049,EmberSignal,LISTING,2026-07-20T12:12:21Z,SRC_004564,Listing event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 12, ""activity_level"": ""high""}",0.66
EVT_007872,ACT_0049,EmberSignal,WALLET_ACTIVITY,2026-05-27T12:17:33Z,SRC_004376,Wallet Activity event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 12, ""activity_level"": ""high""}",0.82
EVT_007873,ACT_0049,EmberSignal,LISTING,2026-06-21T21:21:39Z,SRC_004659,Listing event recorded for handle EmberSignal.,"{""weekday"": ""Sunday"", ""hour"": 21, ""activity_level"": ""high""}",0.8
EVT_007874,ACT_0049,EmberSignal,POST,2026-07-16T16:18:05Z,SRC_005185,Post event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 16, ""activity_level"": ""high""}",0.94
EVT_007875,ACT_0049,EmberSignal,POST,2026-07-08T08:58:19Z,SRC_004598,Post event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 8, ""activity_level"": ""high""}",0.82
EVT_007876,ACT_0049,EmberSignal,POST,2026-08-21T09:07:57Z,SRC_004493,Post event recorded for handle EmberSignal.,"{""weekday"": ""Friday"", ""hour"": 9, ""activity_level"": ""high""}",0.93
EVT_007877,ACT_0049,EmberSignal,LISTING,2026-05-26T20:47:17Z,SRC_001753,Listing event recorded for handle EmberSignal.,"{""weekday"": ""Tuesday"", ""hour"": 20, ""activity_level"": ""high""}",0.69
EVT_007878,ACT_0049,EmberSignal,POST,2026-08-29T15:54:40Z,SRC_001426,Post event recorded for handle EmberSignal.,"{""weekday"": ""Saturday"", ""hour"": 15, ""activity_level"": ""high""}",0.86
EVT_007879,ACT_0049,EmberSignal,LISTING,2026-07-01T20:33:05Z,SRC_003271,Listing event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 20, ""activity_level"": ""high""}",0.78
EVT_007880,ACT_0049,EmberSignal,POST,2026-06-18T16:24:31Z,SRC_003684,Post event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 16, ""activity_level"": ""high""}",0.79
EVT_007881,ACT_0049,EmberSignal,POST,2026-06-03T12:02:27Z,SRC_002709,Post event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 12, ""activity_level"": ""high""}",0.89
EVT_007882,ACT_0049,EmberSignal,POST,2026-05-31T16:54:57Z,SRC_000825,Post event recorded for handle EmberSignal.,"{""weekday"": ""Sunday"", ""hour"": 16, ""activity_level"": ""high""}",0.41
EVT_007883,ACT_0049,EmberSignal,WALLET_ACTIVITY,2026-06-18T17:44:04Z,SRC_005432,Wallet Activity event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 17, ""activity_level"": ""high""}",0.46
EVT_007884,ACT_0049,EmberSignal,LOGIN,2026-08-20T14:13:07Z,SRC_003316,Login event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 14, ""activity_level"": ""high""}",0.88
EVT_007885,ACT_0049,EmberSignal,REPLY,2026-07-21T15:00:34Z,SRC_004113,Reply event recorded for handle EmberSignal.,"{""weekday"": ""Tuesday"", ""hour"": 15, ""activity_level"": ""high""}",0.89
EVT_007886,ACT_0049,EmberSignal,LISTING,2026-06-08T19:37:40Z,SRC_000636,Listing event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 19, ""activity_level"": ""high""}",0.47
EVT_007887,ACT_0049,EmberSignal,LISTING,2026-05-25T14:47:02Z,SRC_002681,Listing event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 14, ""activity_level"": ""high""}",0.68
EVT_007888,ACT_0049,EmberSignal,MESSAGE,2026-07-10T14:52:41Z,SRC_005354,Message event recorded for handle EmberSignal.,"{""weekday"": ""Friday"", ""hour"": 14, ""activity_level"": ""high""}",0.75
EVT_007889,ACT_0049,EmberSignal,WALLET_ACTIVITY,2026-08-25T14:52:47Z,SRC_000324,Wallet Activity event recorded for handle EmberSignal.,"{""weekday"": ""Tuesday"", ""hour"": 14, ""activity_level"": ""high""}",0.65
EVT_007890,ACT_0049,EmberSignal,POST,2026-08-22T22:25:06Z,SRC_003942,Post event recorded for handle EmberSignal.,"{""weekday"": ""Saturday"", ""hour"": 22, ""activity_level"": ""high""}",0.69
EVT_007891,ACT_0049,EmberSignal,WALLET_ACTIVITY,2026-06-22T15:03:28Z,SRC_005024,Wallet Activity event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 15, ""activity_level"": ""high""}",0.71
EVT_007892,ACT_0049,EmberSignal,POST,2026-07-17T14:28:49Z,SRC_003211,Post event recorded for handle EmberSignal.,"{""weekday"": ""Friday"", ""hour"": 14, ""activity_level"": ""high""}",0.6
EVT_007893,ACT_0049,EmberSignal,LOGIN,2026-07-02T10:55:54Z,SRC_000664,Login event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 10, ""activity_level"": ""high""}",0.67
EVT_007894,ACT_0049,EmberSignal,POST,2026-08-04T13:45:24Z,SRC_003407,Post event recorded for handle EmberSignal.,"{""weekday"": ""Tuesday"", ""hour"": 13, ""activity_level"": ""high""}",0.74
EVT_007895,ACT_0049,EmberSignal,POST,2026-06-03T14:33:23Z,SRC_004648,Post event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 14, ""activity_level"": ""high""}",0.82
EVT_007896,ACT_0049,EmberSignal,POST,2026-08-01T13:27:05Z,SRC_000110,Post event recorded for handle EmberSignal.,"{""weekday"": ""Saturday"", ""hour"": 13, ""activity_level"": ""high""}",0.77
EVT_007897,ACT_0049,EmberSignal,WALLET_ACTIVITY,2026-08-14T20:51:52Z,SRC_002196,Wallet Activity event recorded for handle EmberSignal.,"{""weekday"": ""Friday"", ""hour"": 20, ""activity_level"": ""high""}",0.81
EVT_007898,ACT_0049,EmberSignal,POST,2026-06-03T14:23:04Z,SRC_005160,Post event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 14, ""activity_level"": ""high""}",0.49
EVT_007899,ACT_0049,EmberSignal,LISTING,2026-08-01T19:08:16Z,SRC_003091,Listing event recorded for handle EmberSignal.,"{""weekday"": ""Saturday"", ""hour"": 19, ""activity_level"": ""high""}",0.82
EVT_007900,ACT_0049,EmberSignal,MESSAGE,2026-08-28T10:31:45Z,SRC_003145,Message event recorded for handle EmberSignal.,"{""weekday"": ""Friday"", ""hour"": 10, ""activity_level"": ""high""}",0.89
EVT_007901,ACT_0049,EmberSignal,MESSAGE,2026-07-09T09:13:38Z,SRC_005321,Message event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 9, ""activity_level"": ""high""}",0.6
EVT_007902,ACT_0049,EmberSignal,POST,2026-08-02T13:43:34Z,SRC_000995,Post event recorded for handle EmberSignal.,"{""weekday"": ""Sunday"", ""hour"": 13, ""activity_level"": ""high""}",0.55
EVT_007903,ACT_0049,EmberSignal,REPLY,2026-07-30T19:46:33Z,SRC_005327,Reply event recorded for handle EmberSignal.,"{""weekday"": ""Thursday"", ""hour"": 19, ""activity_level"": ""high""}",0.69
EVT_007904,ACT_0049,EmberSignal,POST,2026-06-15T14:09:54Z,SRC_001877,Post event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 14, ""activity_level"": ""high""}",0.85
EVT_007905,ACT_0049,EmberSignal,LISTING,2026-07-13T19:56:39Z,SRC_000537,Listing event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 19, ""activity_level"": ""high""}",0.82
EVT_007906,ACT_0049,EmberSignal,POST,2026-07-20T17:59:12Z,SRC_002249,Post event recorded for handle EmberSignal.,"{""weekday"": ""Monday"", ""hour"": 17, ""activity_level"": ""high""}",0.71
EVT_007907,ACT_0049,EmberSignal,PROFILE_UPDATE,2026-06-10T18:46:49Z,SRC_001455,Profile Update event recorded for handle EmberSignal.,"{""weekday"": ""Wednesday"", ""hour"": 18, ""activity_level"": ""high""}",0.96
