transaction_id,from_wallet,to_wallet,timestamp,amount,currency,transaction_type,source,confidence,actor_from,actor_to,transaction_cluster,risk_signal
TX_008344,WALLET_SYN_0008,WALLET_SYN_0060,2026-08-26T00:00:00Z,0.108578,ETH_SIM,payment,SRC_001961,0.31,ACT_0051,,,medium
TX_008345,WALLET_SYN_0068,WALLET_SYN_0084,2025-10-19T10:13:36Z,15.177988,BTC_SIM,transfer,SRC_005358,0.93,,ACT_0027,,high
TX_008346,WALLET_SYN_0193,WALLET_SYN_0046,2025-10-23T20:28:06Z,0.304486,BTC_SIM,escrow_release,SRC_003252,0.49,,ACT_0050,,low
TX_008347,WALLET_SYN_0174,WALLET_SYN_0102,2026-09-01T00:00:00Z,0.397674,BTC_SIM,payment,SRC_005015,0.69,ACT_0052,,,low
TX_008348,WALLET_SYN_0021,WALLET_SYN_0170,2025-05-23T10:13:48Z,0.056804,BTC_SIM,transfer,SRC_004679,0.54,,ACT_0014,,high
TX_008349,WALLET_SYN_0045,WALLET_SYN_0176,2026-04-20T22:48:45Z,0.243979,BTC_SIM,transfer,SRC_000324,0.78,ACT_0033,ACT_0012,,medium
TX_008350,WALLET_SYN_0032,WALLET_SYN_0062,2026-08-26T14:13:34Z,0.100137,BTC_SIM,escrow_release,SRC_002317,0.62,ACT_0048,,,low
TX_008351,WALLET_SYN_0027,WALLET_SYN_0068,2026-08-27T00:00:00Z,0.215263,USDT_SIM,transfer,SRC_000234,0.81,ACT_0004,,,low
TX_008352,WALLET_SYN_0056,WALLET_SYN_0121,2026-09-01T00:00:00Z,0.508836,ETH_SIM,transfer,SRC_004773,0.91,,,,low
TX_008353,WALLET_SYN_0028,WALLET_SYN_0209,2025-01-27T21:22:52Z,0.054948,USDT_SIM,transfer,SRC_003038,0.35,ACT_0007,,,low
TX_008354,WALLET_SYN_0189,WALLET_SYN_0157,2025-11-09T19:31:51Z,1.844891,ETH_SIM,transfer,SRC_005353,0.31,ACT_0001,,,low
TX_008355,WALLET_SYN_0214,WALLET_SYN_0150,2025-02-19T20:05:11Z,0.549612,ETH_SIM,transfer,SRC_005242,0.25,,ACT_0039,,medium
TX_008356,WALLET_SYN_0100,WALLET_SYN_0127,2026-08-31T04:42:59Z,3.412633,ETH_SIM,transfer,SRC_001810,0.52,ACT_0008,,,high
TX_008357,WALLET_SYN_0034,WALLET_SYN_0095,2026-08-30T00:00:00Z,0.099437,BTC_SIM,escrow_release,SRC_002573,0.62,ACT_0025,ACT_0020,,medium
TX_008358,WALLET_SYN_0183,WALLET_SYN_0052,2026-09-01T00:00:00Z,0.215642,USDT_SIM,transfer,SRC_004357,0.31,ACT_0011,ACT_0016,,low
TX_008359,WALLET_SYN_0112,WALLET_SYN_0007,2026-08-23T00:00:00Z,1.533214,BTC_SIM,transfer,SRC_003205,0.86,ACT_0059,ACT_0026,,medium
TX_008360,WALLET_SYN_0146,WALLET_SYN_0152,2026-08-23T00:00:00Z,0.012186,BTC_SIM,transfer,SRC_005154,0.71,ACT_0047,ACT_0042,,low
TX_008361,WALLET_SYN_0044,WALLET_SYN_0123,2026-08-10T00:00:00Z,0.256568,ETH_SIM,payment,SRC_001533,0.8,ACT_0001,ACT_0046,,low
TX_008362,WALLET_SYN_0174,WALLET_SYN_0128,2026-08-06T00:00:00Z,0.069964,ETH_SIM,payment,SRC_003185,0.82,ACT_0052,,,low
TX_008363,WALLET_SYN_0003,WALLET_SYN_0187,2026-08-08T00:00:00Z,0.861572,USDT_SIM,payment,SRC_003986,0.44,ACT_0005,ACT_0011,,medium
TX_008364,WALLET_SYN_0067,WALLET_SYN_0180,2026-08-17T00:00:00Z,0.071035,USDT_SIM,payment,SRC_003481,0.46,ACT_0015,ACT_0031,,low
TX_008365,WALLET_SYN_0097,WALLET_SYN_0047,2026-08-26T00:00:00Z,0.077287,ETH_SIM,transfer,SRC_000965,0.68,,ACT_0049,,low
TX_008366,WALLET_SYN_0209,WALLET_SYN_0175,2025-02-21T11:28:43Z,0.046131,ETH_SIM,escrow_release,SRC_001386,0.43,,,TXCLUSTER_019,medium
TX_008367,WALLET_SYN_0075,WALLET_SYN_0030,2026-05-14T12:53:27Z,0.340872,ETH_SIM,escrow_release,SRC_005370,0.81,,,,medium
TX_008368,WALLET_SYN_0159,WALLET_SYN_0016,2026-05-11T21:47:44Z,0.148065,BTC_SIM,transfer,SRC_003265,0.77,ACT_0015,ACT_0026,,low
TX_008369,WALLET_SYN_0110,WALLET_SYN_0021,2025-05-31T08:56:39Z,0.076849,BTC_SIM,payment,SRC_000532,0.63,ACT_0033,,,low
TX_008370,WALLET_SYN_0178,WALLET_SYN_0045,2026-07-09T10:13:36Z,0.320327,BTC_SIM,transfer,SRC_004212,0.39,ACT_0041,ACT_0033,TXCLUSTER_020,low
TX_008371,WALLET_SYN_0004,WALLET_SYN_0216,2026-07-21T22:38:20Z,3.257779,USDT_SIM,transfer,SRC_002819,0.33,,,TXCLUSTER_021,medium
TX_008372,WALLET_SYN_0193,WALLET_SYN_0120,2024-12-26T22:04:42Z,0.248684,BTC_SIM,transfer,SRC_004062,0.81,,ACT_0040,,low
TX_008373,WALLET_SYN_0202,WALLET_SYN_0081,2025-02-04T10:13:48Z,0.196956,USDT_SIM,payment,SRC_003419,0.7,ACT_0046,,,low
TX_008374,WALLET_SYN_0004,WALLET_SYN_0133,2026-07-24T10:59:17Z,0.122506,ETH_SIM,payment,SRC_001085,0.37,,ACT_0034,,high
TX_008375,WALLET_SYN_0060,WALLET_SYN_0014,2025-07-22T19:36:25Z,0.320767,ETH_SIM,escrow_release,SRC_001636,0.6,,ACT_0004,,low
TX_008376,WALLET_SYN_0064,WALLET_SYN_0049,2024-12-28T22:04:42Z,0.021364,BTC_SIM,split,SRC_000891,0.4,ACT_0041,,,medium
TX_008377,WALLET_SYN_0084,WALLET_SYN_0196,2025-03-10T19:31:51Z,0.158647,ETH_SIM,consolidation,SRC_005017,0.62,ACT_0027,,,medium
TX_008378,WALLET_SYN_0146,WALLET_SYN_0208,2026-08-25T00:00:00Z,0.019867,BTC_SIM,payment,SRC_000889,0.42,ACT_0047,,,medium
TX_008379,WALLET_SYN_0013,WALLET_SYN_0031,2026-01-16T11:07:27Z,1.311836,ETH_SIM,transfer,SRC_000018,0.6,,,TXCLUSTER_022,medium
TX_008380,WALLET_SYN_0205,WALLET_SYN_0088,2024-11-08T11:56:59Z,0.166312,BTC_SIM,transfer,SRC_005616,0.6,,,,low
TX_008381,WALLET_SYN_0192,WALLET_SYN_0083,2026-08-08T00:00:00Z,0.12889,ETH_SIM,escrow_release,SRC_005181,0.48,,,,low
TX_008382,WALLET_SYN_0057,WALLET_SYN_0138,2026-03-12T01:12:14Z,7.663509,BTC_SIM,transfer,SRC_000332,0.91,ACT_0056,,,low
TX_008383,WALLET_SYN_0020,WALLET_SYN_0147,2026-08-16T00:00:00Z,0.644112,USDT_SIM,transfer,SRC_001205,0.32,,,,low
TX_008384,WALLET_SYN_0093,WALLET_SYN_0125,2026-08-22T00:00:00Z,1.815837,USDT_SIM,transfer,SRC_002512,0.42,ACT_0024,,,medium
TX_008385,WALLET_SYN_0192,WALLET_SYN_0171,2026-07-08T07:09:23Z,0.275331,ETH_SIM,transfer,SRC_002210,0.67,,ACT_0054,,medium
TX_008386,WALLET_SYN_0135,WALLET_SYN_0071,2025-10-31T10:59:17Z,0.080291,USDT_SIM,transfer,SRC_005621,0.49,,,,low
TX_008387,WALLET_SYN_0005,WALLET_SYN_0111,2026-08-26T00:00:00Z,0.083517,USDT_SIM,transfer,SRC_002452,0.17,ACT_0006,ACT_0029,,medium
TX_008388,WALLET_SYN_0138,WALLET_SYN_0022,2025-08-23T01:20:48Z,0.319333,BTC_SIM,payment,SRC_000918,0.63,,ACT_0055,,low
TX_008389,WALLET_SYN_0188,WALLET_SYN_0084,2025-09-26T17:55:46Z,0.690431,USDT_SIM,consolidation,SRC_001397,0.71,ACT_0016,ACT_0027,,medium
TX_008390,WALLET_SYN_0037,WALLET_SYN_0080,2025-07-02T18:00:37Z,0.135019,ETH_SIM,escrow_release,SRC_003958,0.16,,,,low
TX_008391,WALLET_SYN_0067,WALLET_SYN_0080,2024-08-31T04:37:32Z,0.870522,USDT_SIM,escrow_release,SRC_002489,0.92,ACT_0015,,,low
TX_008392,WALLET_SYN_0041,WALLET_SYN_0004,2026-05-12T18:00:37Z,0.25751,USDT_SIM,payment,SRC_004698,0.68,,,,low
TX_008393,WALLET_SYN_0162,WALLET_SYN_0158,2025-08-19T01:20:48Z,0.097473,BTC_SIM,transfer,SRC_002570,0.39,,,,low
TX_008394,WALLET_SYN_0183,WALLET_SYN_0177,2026-08-20T00:00:00Z,1.330341,BTC_SIM,payment,SRC_003936,0.49,ACT_0011,ACT_0053,TXCLUSTER_023,high
TX_008395,WALLET_SYN_0188,WALLET_SYN_0214,2026-08-30T00:00:00Z,0.131444,USDT_SIM,transfer,SRC_002641,0.79,ACT_0016,,,low
TX_008396,WALLET_SYN_0153,WALLET_SYN_0194,2026-08-04T00:00:00Z,0.277576,USDT_SIM,payment,SRC_004874,0.7,ACT_0054,ACT_0050,,low
TX_008397,WALLET_SYN_0090,WALLET_SYN_0093,2025-11-21T19:31:51Z,0.538817,BTC_SIM,transfer,SRC_000357,0.66,ACT_0042,ACT_0024,,medium
TX_008398,WALLET_SYN_0155,WALLET_SYN_0001,2026-05-24T21:36:22Z,0.042812,ETH_SIM,transfer,SRC_000049,0.9,,,,low
TX_008399,WALLET_SYN_0140,WALLET_SYN_0069,2025-03-28T10:13:48Z,0.231072,BTC_SIM,escrow_release,SRC_002412,0.33,,,,low
TX_008400,WALLET_SYN_0183,WALLET_SYN_0003,2026-08-08T00:00:00Z,0.103434,ETH_SIM,escrow_release,SRC_000910,0.53,ACT_0011,ACT_0005,,medium
TX_008401,WALLET_SYN_0137,WALLET_SYN_0167,2026-08-19T00:00:00Z,0.548518,USDT_SIM,split,SRC_003851,0.48,ACT_0036,ACT_0040,,low
TX_008402,WALLET_SYN_0096,WALLET_SYN_0151,2024-08-10T13:12:42Z,0.22717,USDT_SIM,consolidation,SRC_003311,0.68,,,,low
TX_008403,WALLET_SYN_0179,WALLET_SYN_0094,2024-06-09T18:40:31Z,0.304157,ETH_SIM,transfer,SRC_000779,0.15,,ACT_0013,,low
TX_008404,WALLET_SYN_0009,WALLET_SYN_0078,2025-12-31T17:09:54Z,0.564449,USDT_SIM,transfer,SRC_001356,0.5,,ACT_0038,,high
TX_008405,WALLET_SYN_0019,WALLET_SYN_0122,2025-10-19T19:36:25Z,0.025244,ETH_SIM,transfer,SRC_000195,0.45,ACT_0049,,,medium
TX_008406,WALLET_SYN_0195,WALLET_SYN_0132,2024-10-11T21:47:44Z,0.316274,BTC_SIM,transfer,SRC_002192,0.93,,ACT_0010,,medium
TX_008407,WALLET_SYN_0214,WALLET_SYN_0059,2025-05-10T20:05:11Z,0.367869,ETH_SIM,payment,SRC_005514,0.43,,ACT_0039,,low
TX_008408,WALLET_SYN_0162,WALLET_SYN_0075,2025-02-01T21:36:22Z,0.21404,ETH_SIM,payment,SRC_005827,0.66,,,,high
TX_008409,WALLET_SYN_0034,WALLET_SYN_0181,2025-11-14T11:28:43Z,0.628896,ETH_SIM,transfer,SRC_004836,0.47,ACT_0025,,,low
TX_008410,WALLET_SYN_0206,WALLET_SYN_0134,2026-08-25T00:00:00Z,1.889469,USDT_SIM,escrow_release,SRC_003840,0.68,ACT_0034,ACT_0051,,low
TX_008411,WALLET_SYN_0175,WALLET_SYN_0151,2024-08-22T21:36:22Z,1.115569,BTC_SIM,transfer,SRC_000898,0.67,,,,low
TX_008412,WALLET_SYN_0185,WALLET_SYN_0188,2025-09-16T10:20:14Z,0.053881,USDT_SIM,transfer,SRC_005293,0.82,,ACT_0016,TXCLUSTER_024,low
TX_008413,WALLET_SYN_0075,WALLET_SYN_0043,2026-07-20T22:48:45Z,0.425696,ETH_SIM,payment,SRC_004684,0.2,,ACT_0018,,low
TX_008414,WALLET_SYN_0162,WALLET_SYN_0057,2026-08-27T00:00:00Z,0.645143,BTC_SIM,transfer,SRC_003326,0.23,,ACT_0056,,low
TX_008415,WALLET_SYN_0112,WALLET_SYN_0140,2026-08-19T00:00:00Z,0.183978,ETH_SIM,escrow_release,SRC_003565,0.81,ACT_0059,,,medium
TX_008416,WALLET_SYN_0187,WALLET_SYN_0055,2026-02-06T11:56:59Z,0.062793,ETH_SIM,transfer,SRC_002744,0.53,ACT_0011,ACT_0032,,high
TX_008417,WALLET_SYN_0199,WALLET_SYN_0162,2026-02-23T21:22:52Z,0.054316,BTC_SIM,consolidation,SRC_005233,0.26,,,,low
TX_008418,WALLET_SYN_0031,WALLET_SYN_0219,2026-06-16T13:33:59Z,0.369608,USDT_SIM,consolidation,SRC_004774,0.93,,ACT_0007,,low
TX_008419,WALLET_SYN_0139,WALLET_SYN_0100,2025-11-26T19:31:51Z,0.868268,USDT_SIM,transfer,SRC_003735,0.84,ACT_0002,ACT_0008,,medium
TX_008420,WALLET_SYN_0172,WALLET_SYN_0091,2025-12-17T11:56:59Z,3.334504,ETH_SIM,transfer,SRC_002329,0.3,ACT_0021,ACT_0060,,low
TX_008421,WALLET_SYN_0171,WALLET_SYN_0179,2025-10-18T08:56:39Z,0.260756,ETH_SIM,transfer,SRC_003020,0.35,ACT_0054,,,low
TX_008422,WALLET_SYN_0079,WALLET_SYN_0012,2026-08-18T00:00:00Z,1.432853,USDT_SIM,transfer,SRC_000620,0.66,ACT_0043,,,low
TX_008423,WALLET_SYN_0014,WALLET_SYN_0123,2026-01-24T15:43:16Z,0.01426,USDT_SIM,transfer,SRC_003526,0.7,ACT_0004,ACT_0046,TXCLUSTER_025,medium
TX_008424,WALLET_SYN_0102,WALLET_SYN_0101,2024-03-27T08:56:39Z,0.377348,USDT_SIM,payment,SRC_000371,0.51,,ACT_0013,TXCLUSTER_026,low
TX_008425,WALLET_SYN_0065,WALLET_SYN_0144,2026-02-28T14:13:34Z,0.166961,BTC_SIM,transfer,SRC_004418,0.59,ACT_0019,ACT_0037,,low
TX_008426,WALLET_SYN_0158,WALLET_SYN_0182,2026-08-10T00:00:00Z,2.015664,ETH_SIM,payment,SRC_000818,0.74,,,,high
TX_008427,WALLET_SYN_0058,WALLET_SYN_0064,2025-06-11T18:00:37Z,0.589007,BTC_SIM,escrow_release,SRC_003582,0.75,,ACT_0041,,low
TX_008428,WALLET_SYN_0124,WALLET_SYN_0015,2026-08-13T00:00:00Z,0.326741,USDT_SIM,payment,SRC_002424,0.51,,ACT_0013,,low
TX_008429,WALLET_SYN_0167,WALLET_SYN_0049,2026-08-25T02:56:43Z,0.551823,USDT_SIM,payment,SRC_003423,0.66,ACT_0040,,,low
TX_008430,WALLET_SYN_0150,WALLET_SYN_0032,2026-02-07T21:36:22Z,1.350723,ETH_SIM,escrow_release,SRC_003374,0.52,ACT_0039,ACT_0048,,low
TX_008431,WALLET_SYN_0097,WALLET_SYN_0198,2026-08-30T09:25:01Z,0.364457,BTC_SIM,payment,SRC_002275,0.44,,,,medium
TX_008432,WALLET_SYN_0092,WALLET_SYN_0088,2026-06-27T04:35:29Z,0.154057,ETH_SIM,split,SRC_000987,0.53,ACT_0004,,,medium
TX_008433,WALLET_SYN_0157,WALLET_SYN_0095,2026-06-13T00:39:48Z,0.091986,BTC_SIM,transfer,SRC_004186,0.52,,ACT_0020,,low
TX_008434,WALLET_SYN_0097,WALLET_SYN_0193,2026-08-31T00:00:00Z,0.870608,BTC_SIM,transfer,SRC_003948,0.27,,,,low
TX_008435,WALLET_SYN_0212,WALLET_SYN_0163,2026-09-01T00:00:00Z,0.043685,ETH_SIM,transfer,SRC_003012,0.8,ACT_0057,ACT_0001,,low
TX_008436,WALLET_SYN_0025,WALLET_SYN_0189,2026-09-01T00:00:00Z,0.104253,USDT_SIM,split,SRC_004145,0.91,ACT_0029,ACT_0001,,high
TX_008437,WALLET_SYN_0043,WALLET_SYN_0044,2026-08-07T00:00:00Z,0.182141,BTC_SIM,payment,SRC_005810,0.27,ACT_0018,ACT_0001,,medium
TX_008438,WALLET_SYN_0115,WALLET_SYN_0167,2026-08-03T00:00:00Z,0.050615,BTC_SIM,payment,SRC_002232,0.68,,ACT_0040,TXCLUSTER_027,high
TX_008439,WALLET_SYN_0166,WALLET_SYN_0051,2026-07-04T00:01:56Z,0.16004,BTC_SIM,escrow_release,SRC_004805,0.61,,ACT_0020,,medium
TX_008440,WALLET_SYN_0077,WALLET_SYN_0090,2026-08-05T00:00:00Z,0.096793,BTC_SIM,transfer,SRC_001455,0.38,,ACT_0042,,high
TX_008441,WALLET_SYN_0196,WALLET_SYN_0014,2026-08-30T00:00:00Z,0.167405,USDT_SIM,transfer,SRC_001952,0.6,,ACT_0004,,low
TX_008442,WALLET_SYN_0172,WALLET_SYN_0065,2026-08-16T00:00:00Z,0.666458,USDT_SIM,transfer,SRC_000590,0.47,ACT_0021,ACT_0019,,medium
TX_008443,WALLET_SYN_0083,WALLET_SYN_0130,2024-09-03T10:20:14Z,0.072059,ETH_SIM,transfer,SRC_005657,0.33,,,,medium
TX_008444,WALLET_SYN_0076,WALLET_SYN_0200,2026-08-11T00:00:00Z,0.871309,BTC_SIM,transfer,SRC_001624,0.79,ACT_0032,,,low
TX_008445,WALLET_SYN_0011,WALLET_SYN_0179,2026-08-22T00:00:00Z,0.148857,ETH_SIM,escrow_release,SRC_002658,0.46,ACT_0043,,,low
TX_008446,WALLET_SYN_0100,WALLET_SYN_0090,2026-08-22T00:00:00Z,2.066315,USDT_SIM,consolidation,SRC_002151,0.73,ACT_0008,ACT_0042,,medium
TX_008447,WALLET_SYN_0137,WALLET_SYN_0139,2026-03-17T22:04:42Z,0.113834,ETH_SIM,transfer,SRC_005146,0.48,ACT_0036,ACT_0002,,medium
TX_008448,WALLET_SYN_0200,WALLET_SYN_0087,2026-04-12T15:43:16Z,4.0169,USDT_SIM,split,SRC_004231,0.48,,,,low
TX_008449,WALLET_SYN_0079,WALLET_SYN_0202,2025-05-04T19:36:25Z,0.127608,BTC_SIM,transfer,SRC_001847,0.73,ACT_0043,ACT_0046,,low
TX_008450,WALLET_SYN_0158,WALLET_SYN_0128,2026-04-27T10:37:19Z,0.453132,ETH_SIM,split,SRC_000293,0.33,,,TXCLUSTER_028,low
TX_008451,WALLET_SYN_0034,WALLET_SYN_0216,2026-04-13T22:48:45Z,0.288361,BTC_SIM,transfer,SRC_005698,0.59,ACT_0025,,,medium
TX_008452,WALLET_SYN_0048,WALLET_SYN_0051,2026-08-23T00:00:00Z,0.390324,ETH_SIM,payment,SRC_004704,0.71,ACT_0050,ACT_0020,,low
TX_008453,WALLET_SYN_0056,WALLET_SYN_0099,2026-05-15T18:08:11Z,0.455111,ETH_SIM,payment,SRC_005076,0.26,,,,low
TX_008454,WALLET_SYN_0100,WALLET_SYN_0214,2026-07-12T10:59:17Z,0.085495,BTC_SIM,payment,SRC_004480,0.9,ACT_0008,,,low
TX_008455,WALLET_SYN_0091,WALLET_SYN_0037,2024-12-24T18:40:31Z,0.14836,BTC_SIM,split,SRC_001631,0.67,ACT_0060,,,low
TX_008456,WALLET_SYN_0213,WALLET_SYN_0004,2026-07-22T10:20:14Z,0.518309,ETH_SIM,transfer,SRC_003410,0.28,ACT_0045,,,low
TX_008457,WALLET_SYN_0056,WALLET_SYN_0040,2026-08-02T00:00:00Z,0.0104,USDT_SIM,consolidation,SRC_003807,0.59,,,,low
TX_008458,WALLET_SYN_0141,WALLET_SYN_0179,2026-08-23T00:00:00Z,0.079177,USDT_SIM,payment,SRC_002310,0.63,,,,low
TX_008459,WALLET_SYN_0041,WALLET_SYN_0159,2025-07-18T19:36:25Z,2.393284,ETH_SIM,payment,SRC_002495,0.45,,ACT_0015,,low
TX_008460,WALLET_SYN_0158,WALLET_SYN_0207,2026-08-03T00:00:00Z,0.592746,ETH_SIM,transfer,SRC_005410,0.78,,,,medium
TX_008461,WALLET_SYN_0031,WALLET_SYN_0206,2024-12-20T18:21:03Z,0.475329,ETH_SIM,transfer,SRC_001788,0.75,,ACT_0034,,low
TX_008462,WALLET_SYN_0039,WALLET_SYN_0060,2025-09-16T01:12:14Z,0.250348,USDT_SIM,consolidation,SRC_003340,0.92,,,,low
TX_008463,WALLET_SYN_0035,WALLET_SYN_0089,2026-08-27T00:00:00Z,0.597212,ETH_SIM,transfer,SRC_001193,0.55,,,,low
TX_008464,WALLET_SYN_0168,WALLET_SYN_0157,2026-08-22T00:00:00Z,0.101206,USDT_SIM,split,SRC_001984,0.75,ACT_0003,,,low
TX_008465,WALLET_SYN_0147,WALLET_SYN_0213,2026-08-02T00:00:00Z,0.277378,ETH_SIM,transfer,SRC_003364,0.5,,ACT_0045,,high
TX_008466,WALLET_SYN_0172,WALLET_SYN_0042,2026-08-07T00:00:00Z,2.533358,ETH_SIM,consolidation,SRC_000460,0.89,ACT_0021,ACT_0052,,medium
TX_008467,WALLET_SYN_0041,WALLET_SYN_0015,2025-09-10T22:38:20Z,0.123548,USDT_SIM,transfer,SRC_002091,0.42,,ACT_0013,,medium
TX_008468,WALLET_SYN_0180,WALLET_SYN_0103,2025-11-03T00:47:04Z,0.091706,BTC_SIM,consolidation,SRC_001259,0.61,ACT_0031,ACT_0017,,low
TX_008469,WALLET_SYN_0117,WALLET_SYN_0031,2024-09-06T11:56:59Z,0.761869,ETH_SIM,payment,SRC_000139,0.41,,,,low
TX_008470,WALLET_SYN_0156,WALLET_SYN_0015,2024-08-07T18:40:31Z,0.050753,ETH_SIM,transfer,SRC_005508,0.5,ACT_0006,ACT_0013,,medium
TX_008471,WALLET_SYN_0169,WALLET_SYN_0097,2025-02-19T19:31:51Z,0.844298,USDT_SIM,payment,SRC_002435,0.89,,,,medium
TX_008472,WALLET_SYN_0201,WALLET_SYN_0069,2026-08-02T12:53:27Z,0.345614,BTC_SIM,escrow_release,SRC_004051,0.57,ACT_0035,,,medium
TX_008473,WALLET_SYN_0131,WALLET_SYN_0163,2026-02-01T00:56:31Z,0.452761,BTC_SIM,transfer,SRC_000007,0.76,,ACT_0001,,medium
TX_008474,WALLET_SYN_0024,WALLET_SYN_0170,2025-05-13T22:51:37Z,0.582739,BTC_SIM,transfer,SRC_001266,0.44,,ACT_0014,TXCLUSTER_029,low
TX_008475,WALLET_SYN_0117,WALLET_SYN_0028,2026-04-30T18:10:40Z,0.964648,BTC_SIM,transfer,SRC_001987,0.53,,ACT_0007,,low
TX_008476,WALLET_SYN_0034,WALLET_SYN_0010,2026-08-29T00:00:00Z,0.165902,USDT_SIM,payment,SRC_005499,0.77,ACT_0025,,,low
TX_008477,WALLET_SYN_0066,WALLET_SYN_0013,2026-08-15T00:00:00Z,0.647148,ETH_SIM,transfer,SRC_000943,0.68,ACT_0030,,,low
TX_008478,WALLET_SYN_0046,WALLET_SYN_0028,2024-11-08T10:20:14Z,0.163481,BTC_SIM,transfer,SRC_005300,0.77,ACT_0050,ACT_0007,,low
TX_008479,WALLET_SYN_0139,WALLET_SYN_0135,2025-12-08T00:47:04Z,0.635937,USDT_SIM,transfer,SRC_002995,0.3,ACT_0002,,,low
TX_008480,WALLET_SYN_0133,WALLET_SYN_0125,2026-08-12T00:00:00Z,0.18772,USDT_SIM,transfer,SRC_001766,0.6,ACT_0034,,,low
TX_008481,WALLET_SYN_0152,WALLET_SYN_0098,2026-08-31T00:00:00Z,0.022972,BTC_SIM,consolidation,SRC_000775,0.93,ACT_0042,,,medium
TX_008482,WALLET_SYN_0111,WALLET_SYN_0112,2025-12-17T18:43:51Z,0.032279,USDT_SIM,consolidation,SRC_004274,0.53,ACT_0029,ACT_0059,,medium
TX_008483,WALLET_SYN_0144,WALLET_SYN_0117,2026-08-06T00:00:00Z,0.238472,USDT_SIM,transfer,SRC_004840,0.35,ACT_0037,,,low
TX_008484,WALLET_SYN_0077,WALLET_SYN_0031,2026-08-09T00:00:00Z,0.041057,ETH_SIM,payment,SRC_000906,0.29,,,,low
TX_008485,WALLET_SYN_0085,WALLET_SYN_0010,2026-08-05T00:00:00Z,0.195711,ETH_SIM,transfer,SRC_004537,0.13,,,TXCLUSTER_030,low
TX_008486,WALLET_SYN_0069,WALLET_SYN_0147,2026-08-24T22:51:37Z,0.697992,ETH_SIM,transfer,SRC_002180,0.83,,,,low
TX_008487,WALLET_SYN_0068,WALLET_SYN_0168,2026-08-02T00:00:00Z,0.104717,ETH_SIM,transfer,SRC_003969,0.64,,ACT_0003,,low
TX_008488,WALLET_SYN_0149,WALLET_SYN_0182,2026-06-25T08:12:20Z,0.204091,ETH_SIM,consolidation,SRC_003548,0.34,,,,medium
TX_008489,WALLET_SYN_0210,WALLET_SYN_0050,2026-08-28T18:43:51Z,1.440901,ETH_SIM,transfer,SRC_002034,0.88,ACT_0014,ACT_0015,,low
TX_008490,WALLET_SYN_0159,WALLET_SYN_0121,2026-01-05T04:42:59Z,0.03936,USDT_SIM,transfer,SRC_002936,0.57,ACT_0015,,,low
TX_008491,WALLET_SYN_0211,WALLET_SYN_0093,2026-08-24T00:00:00Z,0.126713,ETH_SIM,transfer,SRC_005505,0.39,,ACT_0024,,high
TX_008492,WALLET_SYN_0063,WALLET_SYN_0066,2025-02-10T21:47:44Z,2.240363,ETH_SIM,transfer,SRC_004755,0.5,,ACT_0030,,low
TX_008493,WALLET_SYN_0172,WALLET_SYN_0123,2026-09-01T00:00:00Z,0.228976,BTC_SIM,payment,SRC_005717,0.62,ACT_0021,ACT_0046,,low
TX_008494,WALLET_SYN_0064,WALLET_SYN_0094,2026-06-03T11:56:59Z,0.069797,BTC_SIM,transfer,SRC_001350,0.38,ACT_0041,ACT_0013,,low
TX_008495,WALLET_SYN_0064,WALLET_SYN_0118,2026-08-19T00:00:00Z,0.017782,BTC_SIM,transfer,SRC_002806,0.6,ACT_0041,,,medium
TX_008496,WALLET_SYN_0077,WALLET_SYN_0151,2024-12-27T11:56:59Z,0.029013,BTC_SIM,transfer,SRC_003009,0.87,,,,low
TX_008497,WALLET_SYN_0058,WALLET_SYN_0130,2026-08-04T00:00:00Z,0.355275,USDT_SIM,escrow_release,SRC_004475,0.45,,,,medium
TX_008498,WALLET_SYN_0154,WALLET_SYN_0104,2026-08-20T00:00:00Z,0.205217,ETH_SIM,payment,SRC_001272,0.29,,ACT_0003,,low
TX_008499,WALLET_SYN_0038,WALLET_SYN_0096,2026-08-24T00:00:00Z,0.323322,BTC_SIM,escrow_release,SRC_002793,0.27,,,,low
TX_008500,WALLET_SYN_0080,WALLET_SYN_0011,2026-06-11T12:53:27Z,0.050072,ETH_SIM,escrow_release,SRC_002566,0.84,,ACT_0043,,medium
TX_008501,WALLET_SYN_0003,WALLET_SYN_0197,2026-08-24T00:00:00Z,0.428055,ETH_SIM,escrow_release,SRC_002170,0.5,ACT_0005,ACT_0028,,medium
TX_008502,WALLET_SYN_0204,WALLET_SYN_0013,2026-09-01T00:00:00Z,0.263015,ETH_SIM,consolidation,SRC_003086,0.57,ACT_0041,,,low
TX_008503,WALLET_SYN_0117,WALLET_SYN_0109,2026-02-22T13:12:42Z,2.41397,USDT_SIM,payment,SRC_005466,0.44,,ACT_0045,,low
TX_008504,WALLET_SYN_0196,WALLET_SYN_0001,2024-10-15T13:12:42Z,0.659891,BTC_SIM,transfer,SRC_005078,0.3,,,,medium
TX_008505,WALLET_SYN_0159,WALLET_SYN_0004,2026-08-11T00:00:00Z,0.521039,ETH_SIM,escrow_release,SRC_000576,0.64,ACT_0015,,TXCLUSTER_031,low
TX_008506,WALLET_SYN_0045,WALLET_SYN_0041,2026-08-24T00:00:00Z,0.14951,USDT_SIM,payment,SRC_005323,0.87,ACT_0033,,,low
