relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,source_id,timestamp,confidence,evidence_id,relationship_status
REL_019428,wallet,WALLET_SYN_0176,TRANSACTED_WITH,wallet,WALLET_SYN_0126,SRC_003251,2026-08-06T00:00:00Z,0.51,EVD_119428,confirmed
REL_019429,wallet,WALLET_SYN_0119,CONNECTED_TO,wallet,WALLET_SYN_0116,SRC_001036,2025-11-11T08:12:20Z,0.5,EVD_119429,confirmed
REL_019430,wallet,WALLET_SYN_0119,TRANSACTED_WITH,wallet,WALLET_SYN_0116,SRC_002776,2025-11-11T08:12:20Z,0.5,EVD_119430,confirmed
REL_019431,wallet,WALLET_SYN_0091,CONNECTED_TO,wallet,WALLET_SYN_0010,SRC_001057,2026-08-15T00:00:00Z,0.25,EVD_119431,confirmed
REL_019432,wallet,WALLET_SYN_0091,TRANSACTED_WITH,wallet,WALLET_SYN_0010,SRC_001688,2026-08-15T00:00:00Z,0.25,EVD_119432,confirmed
REL_019433,wallet,WALLET_SYN_0086,CONNECTED_TO,wallet,WALLET_SYN_0173,SRC_003498,2026-07-31T10:13:36Z,0.26,EVD_119433,confirmed
REL_019434,wallet,WALLET_SYN_0086,TRANSACTED_WITH,wallet,WALLET_SYN_0173,SRC_004249,2026-07-31T10:13:36Z,0.26,EVD_119434,confirmed
REL_019435,wallet,WALLET_SYN_0206,CONNECTED_TO,wallet,WALLET_SYN_0156,SRC_005292,2025-06-19T22:06:12Z,0.38,EVD_119435,confirmed
REL_019436,wallet,WALLET_SYN_0206,TRANSACTED_WITH,wallet,WALLET_SYN_0156,SRC_000847,2025-06-19T22:06:12Z,0.38,EVD_119436,confirmed
REL_019437,wallet,WALLET_SYN_0215,CONNECTED_TO,wallet,WALLET_SYN_0172,SRC_002880,2026-08-29T00:00:00Z,0.64,EVD_119437,confirmed
REL_019438,wallet,WALLET_SYN_0215,TRANSACTED_WITH,wallet,WALLET_SYN_0172,SRC_005053,2026-08-29T00:00:00Z,0.64,EVD_119438,confirmed
REL_019439,wallet,WALLET_SYN_0142,CONNECTED_TO,wallet,WALLET_SYN_0014,SRC_003192,2025-10-03T20:05:11Z,0.53,EVD_119439,confirmed
REL_019440,wallet,WALLET_SYN_0142,TRANSACTED_WITH,wallet,WALLET_SYN_0014,SRC_002720,2025-10-03T20:05:11Z,0.53,EVD_119440,confirmed
REL_019441,wallet,WALLET_SYN_0198,CONNECTED_TO,wallet,WALLET_SYN_0169,SRC_004925,2026-08-25T00:00:00Z,0.86,EVD_119441,confirmed
REL_019442,wallet,WALLET_SYN_0198,TRANSACTED_WITH,wallet,WALLET_SYN_0169,SRC_000822,2026-08-25T00:00:00Z,0.86,EVD_119442,confirmed
REL_019443,wallet,WALLET_SYN_0131,CONNECTED_TO,wallet,WALLET_SYN_0194,SRC_004807,2026-08-13T00:00:00Z,0.7,EVD_119443,confirmed
REL_019444,wallet,WALLET_SYN_0131,TRANSACTED_WITH,wallet,WALLET_SYN_0194,SRC_003510,2026-08-13T00:00:00Z,0.7,EVD_119444,confirmed
REL_019445,wallet,WALLET_SYN_0202,CONNECTED_TO,wallet,WALLET_SYN_0199,SRC_000059,2025-05-07T10:13:48Z,0.76,EVD_119445,confirmed
REL_019446,wallet,WALLET_SYN_0202,TRANSACTED_WITH,wallet,WALLET_SYN_0199,SRC_001339,2025-05-07T10:13:48Z,0.76,EVD_119446,confirmed
REL_019447,wallet,WALLET_SYN_0037,CONNECTED_TO,wallet,WALLET_SYN_0130,SRC_001639,2026-03-17T02:17:28Z,0.94,EVD_119447,confirmed
REL_019448,wallet,WALLET_SYN_0037,TRANSACTED_WITH,wallet,WALLET_SYN_0130,SRC_000908,2026-03-17T02:17:28Z,0.94,EVD_119448,confirmed
REL_019449,wallet,WALLET_SYN_0131,CONNECTED_TO,wallet,WALLET_SYN_0197,SRC_003782,2026-04-18T19:31:51Z,0.38,EVD_119449,confirmed
REL_019450,wallet,WALLET_SYN_0131,TRANSACTED_WITH,wallet,WALLET_SYN_0197,SRC_002173,2026-04-18T19:31:51Z,0.38,EVD_119450,confirmed
REL_019451,wallet,WALLET_SYN_0204,CONNECTED_TO,wallet,WALLET_SYN_0007,SRC_003697,2025-09-26T21:47:44Z,0.78,EVD_119451,confirmed
REL_019452,wallet,WALLET_SYN_0204,TRANSACTED_WITH,wallet,WALLET_SYN_0007,SRC_004110,2025-09-26T21:47:44Z,0.78,EVD_119452,confirmed
REL_019453,wallet,WALLET_SYN_0107,CONNECTED_TO,wallet,WALLET_SYN_0178,SRC_005602,2025-09-03T21:22:52Z,0.42,EVD_119453,confirmed
REL_019454,wallet,WALLET_SYN_0107,TRANSACTED_WITH,wallet,WALLET_SYN_0178,SRC_002444,2025-09-03T21:22:52Z,0.42,EVD_119454,confirmed
REL_019455,wallet,WALLET_SYN_0103,CONNECTED_TO,wallet,WALLET_SYN_0183,SRC_005212,2026-08-21T00:00:00Z,0.56,EVD_119455,confirmed
REL_019456,wallet,WALLET_SYN_0103,TRANSACTED_WITH,wallet,WALLET_SYN_0183,SRC_000762,2026-08-21T00:00:00Z,0.56,EVD_119456,confirmed
REL_019457,wallet,WALLET_SYN_0056,CONNECTED_TO,wallet,WALLET_SYN_0052,SRC_001588,2026-08-27T00:00:00Z,0.78,EVD_119457,confirmed
REL_019458,wallet,WALLET_SYN_0056,TRANSACTED_WITH,wallet,WALLET_SYN_0052,SRC_005764,2026-08-27T00:00:00Z,0.78,EVD_119458,confirmed
REL_019459,wallet,WALLET_SYN_0038,CONNECTED_TO,wallet,WALLET_SYN_0118,SRC_001666,2026-08-07T00:00:00Z,0.7,EVD_119459,confirmed
REL_019460,wallet,WALLET_SYN_0038,TRANSACTED_WITH,wallet,WALLET_SYN_0118,SRC_004244,2026-08-07T00:00:00Z,0.7,EVD_119460,confirmed
REL_019461,wallet,WALLET_SYN_0071,CONNECTED_TO,wallet,WALLET_SYN_0168,SRC_003014,2025-12-24T10:20:14Z,0.4,EVD_119461,confirmed
REL_019462,wallet,WALLET_SYN_0071,TRANSACTED_WITH,wallet,WALLET_SYN_0168,SRC_004829,2025-12-24T10:20:14Z,0.4,EVD_119462,confirmed
REL_019463,wallet,WALLET_SYN_0009,CONNECTED_TO,wallet,WALLET_SYN_0174,SRC_000414,2026-08-10T00:00:00Z,0.42,EVD_119463,confirmed
REL_019464,wallet,WALLET_SYN_0009,TRANSACTED_WITH,wallet,WALLET_SYN_0174,SRC_000945,2026-08-10T00:00:00Z,0.42,EVD_119464,confirmed
REL_019465,wallet,WALLET_SYN_0018,CONNECTED_TO,wallet,WALLET_SYN_0135,SRC_004069,2025-11-29T17:09:54Z,0.34,EVD_119465,confirmed
REL_019466,wallet,WALLET_SYN_0018,TRANSACTED_WITH,wallet,WALLET_SYN_0135,SRC_004816,2025-11-29T17:09:54Z,0.34,EVD_119466,confirmed
REL_019467,wallet,WALLET_SYN_0063,CONNECTED_TO,wallet,WALLET_SYN_0121,SRC_005638,2026-08-31T17:09:54Z,0.28,EVD_119467,confirmed
REL_019468,wallet,WALLET_SYN_0063,TRANSACTED_WITH,wallet,WALLET_SYN_0121,SRC_001827,2026-08-31T17:09:54Z,0.28,EVD_119468,confirmed
REL_019469,wallet,WALLET_SYN_0043,CONNECTED_TO,wallet,WALLET_SYN_0202,SRC_000306,2026-08-23T00:00:00Z,0.21,EVD_119469,confirmed
REL_019470,wallet,WALLET_SYN_0043,TRANSACTED_WITH,wallet,WALLET_SYN_0202,SRC_002830,2026-08-23T00:00:00Z,0.21,EVD_119470,confirmed
REL_019471,wallet,WALLET_SYN_0167,CONNECTED_TO,wallet,WALLET_SYN_0146,SRC_000560,2025-02-21T18:21:03Z,0.69,EVD_119471,confirmed
REL_019472,wallet,WALLET_SYN_0167,TRANSACTED_WITH,wallet,WALLET_SYN_0146,SRC_004977,2025-02-21T18:21:03Z,0.69,EVD_119472,confirmed
REL_019473,wallet,WALLET_SYN_0052,CONNECTED_TO,wallet,WALLET_SYN_0067,SRC_002925,2026-08-16T00:00:00Z,0.4,EVD_119473,confirmed
REL_019474,wallet,WALLET_SYN_0052,TRANSACTED_WITH,wallet,WALLET_SYN_0067,SRC_003601,2026-08-16T00:00:00Z,0.4,EVD_119474,confirmed
REL_019475,wallet,WALLET_SYN_0068,CONNECTED_TO,wallet,WALLET_SYN_0184,SRC_003908,2026-06-22T10:13:48Z,0.59,EVD_119475,confirmed
REL_019476,wallet,WALLET_SYN_0068,TRANSACTED_WITH,wallet,WALLET_SYN_0184,SRC_004519,2026-06-22T10:13:48Z,0.59,EVD_119476,confirmed
REL_019477,wallet,WALLET_SYN_0150,CONNECTED_TO,wallet,WALLET_SYN_0118,SRC_005589,2026-08-21T00:00:00Z,0.59,EVD_119477,confirmed
REL_019478,wallet,WALLET_SYN_0150,TRANSACTED_WITH,wallet,WALLET_SYN_0118,SRC_003037,2026-08-21T00:00:00Z,0.59,EVD_119478,confirmed
REL_019479,wallet,WALLET_SYN_0192,CONNECTED_TO,wallet,WALLET_SYN_0186,SRC_000781,2026-08-06T00:00:00Z,0.65,EVD_119479,confirmed
REL_019480,wallet,WALLET_SYN_0192,TRANSACTED_WITH,wallet,WALLET_SYN_0186,SRC_002507,2026-08-06T00:00:00Z,0.65,EVD_119480,confirmed
REL_019481,wallet,WALLET_SYN_0170,CONNECTED_TO,wallet,WALLET_SYN_0123,SRC_003222,2026-08-07T00:00:00Z,0.65,EVD_119481,confirmed
REL_019482,wallet,WALLET_SYN_0170,TRANSACTED_WITH,wallet,WALLET_SYN_0123,SRC_004116,2026-08-07T00:00:00Z,0.65,EVD_119482,confirmed
REL_019483,wallet,WALLET_SYN_0174,CONNECTED_TO,wallet,WALLET_SYN_0034,SRC_005673,2026-08-30T00:00:00Z,0.87,EVD_119483,confirmed
REL_019484,wallet,WALLET_SYN_0174,TRANSACTED_WITH,wallet,WALLET_SYN_0034,SRC_003508,2026-08-30T00:00:00Z,0.87,EVD_119484,confirmed
REL_019485,wallet,WALLET_SYN_0220,CONNECTED_TO,wallet,WALLET_SYN_0095,SRC_000844,2026-08-17T00:00:00Z,0.81,EVD_119485,confirmed
REL_019486,wallet,WALLET_SYN_0220,TRANSACTED_WITH,wallet,WALLET_SYN_0095,SRC_003303,2026-08-17T00:00:00Z,0.81,EVD_119486,confirmed
REL_019487,wallet,WALLET_SYN_0108,CONNECTED_TO,wallet,WALLET_SYN_0005,SRC_001892,2025-09-30T04:42:59Z,0.32,EVD_119487,confirmed
REL_019488,wallet,WALLET_SYN_0108,TRANSACTED_WITH,wallet,WALLET_SYN_0005,SRC_003291,2025-09-30T04:42:59Z,0.32,EVD_119488,confirmed
REL_019489,wallet,WALLET_SYN_0002,CONNECTED_TO,wallet,WALLET_SYN_0015,SRC_001645,2026-08-05T04:44:17Z,0.67,EVD_119489,confirmed
REL_019490,wallet,WALLET_SYN_0002,TRANSACTED_WITH,wallet,WALLET_SYN_0015,SRC_000884,2026-08-05T04:44:17Z,0.67,EVD_119490,confirmed
REL_019491,wallet,WALLET_SYN_0115,CONNECTED_TO,wallet,WALLET_SYN_0086,SRC_003891,2026-08-19T00:00:00Z,0.3,EVD_119491,confirmed
REL_019492,wallet,WALLET_SYN_0115,TRANSACTED_WITH,wallet,WALLET_SYN_0086,SRC_004102,2026-08-19T00:00:00Z,0.3,EVD_119492,confirmed
REL_019493,wallet,WALLET_SYN_0136,CONNECTED_TO,wallet,WALLET_SYN_0162,SRC_000216,2024-11-11T10:20:14Z,0.56,EVD_119493,confirmed
REL_019494,wallet,WALLET_SYN_0136,TRANSACTED_WITH,wallet,WALLET_SYN_0162,SRC_005329,2024-11-11T10:20:14Z,0.56,EVD_119494,confirmed
REL_019495,wallet,WALLET_SYN_0178,CONNECTED_TO,wallet,WALLET_SYN_0070,SRC_004016,2026-07-01T07:17:31Z,0.43,EVD_119495,confirmed
REL_019496,wallet,WALLET_SYN_0178,TRANSACTED_WITH,wallet,WALLET_SYN_0070,SRC_000270,2026-07-01T07:17:31Z,0.43,EVD_119496,confirmed
REL_019497,wallet,WALLET_SYN_0148,CONNECTED_TO,wallet,WALLET_SYN_0094,SRC_003644,2026-08-28T00:00:00Z,0.51,EVD_119497,confirmed
REL_019498,wallet,WALLET_SYN_0148,TRANSACTED_WITH,wallet,WALLET_SYN_0094,SRC_005152,2026-08-28T00:00:00Z,0.51,EVD_119498,confirmed
REL_019499,wallet,WALLET_SYN_0127,CONNECTED_TO,wallet,WALLET_SYN_0047,SRC_002891,2026-08-16T00:00:00Z,0.36,EVD_119499,confirmed
REL_019500,wallet,WALLET_SYN_0127,TRANSACTED_WITH,wallet,WALLET_SYN_0047,SRC_002070,2026-08-16T00:00:00Z,0.36,EVD_119500,confirmed
REL_019501,wallet,WALLET_SYN_0022,CONNECTED_TO,wallet,WALLET_SYN_0099,SRC_000986,2026-09-01T00:00:00Z,0.51,EVD_119501,confirmed
REL_019502,wallet,WALLET_SYN_0022,TRANSACTED_WITH,wallet,WALLET_SYN_0099,SRC_004071,2026-09-01T00:00:00Z,0.51,EVD_119502,confirmed
REL_019503,wallet,WALLET_SYN_0206,CONNECTED_TO,wallet,WALLET_SYN_0167,SRC_001317,2026-08-24T00:00:00Z,0.74,EVD_119503,confirmed
REL_019504,wallet,WALLET_SYN_0206,TRANSACTED_WITH,wallet,WALLET_SYN_0167,SRC_003262,2026-08-24T00:00:00Z,0.74,EVD_119504,confirmed
REL_019505,wallet,WALLET_SYN_0044,CONNECTED_TO,wallet,WALLET_SYN_0189,SRC_002419,2026-08-28T00:00:00Z,0.38,EVD_119505,confirmed
REL_019506,wallet,WALLET_SYN_0044,TRANSACTED_WITH,wallet,WALLET_SYN_0189,SRC_000716,2026-08-28T00:00:00Z,0.38,EVD_119506,confirmed
REL_019507,wallet,WALLET_SYN_0127,CONNECTED_TO,wallet,WALLET_SYN_0050,SRC_004866,2025-09-05T00:56:31Z,0.44,EVD_119507,confirmed
REL_019508,wallet,WALLET_SYN_0127,TRANSACTED_WITH,wallet,WALLET_SYN_0050,SRC_003855,2025-09-05T00:56:31Z,0.44,EVD_119508,confirmed
REL_019509,wallet,WALLET_SYN_0008,CONNECTED_TO,wallet,WALLET_SYN_0086,SRC_005744,2024-03-26T08:56:39Z,0.3,EVD_119509,confirmed
REL_019510,wallet,WALLET_SYN_0008,TRANSACTED_WITH,wallet,WALLET_SYN_0086,SRC_005611,2024-03-26T08:56:39Z,0.3,EVD_119510,confirmed
REL_019511,wallet,WALLET_SYN_0207,CONNECTED_TO,wallet,WALLET_SYN_0195,SRC_000772,2025-01-11T18:21:03Z,0.68,EVD_119511,confirmed
REL_019512,wallet,WALLET_SYN_0207,TRANSACTED_WITH,wallet,WALLET_SYN_0195,SRC_001214,2025-01-11T18:21:03Z,0.68,EVD_119512,confirmed
REL_019513,wallet,WALLET_SYN_0038,CONNECTED_TO,wallet,WALLET_SYN_0180,SRC_001454,2025-03-23T10:20:14Z,0.68,EVD_119513,confirmed
REL_019514,wallet,WALLET_SYN_0038,TRANSACTED_WITH,wallet,WALLET_SYN_0180,SRC_004558,2025-03-23T10:20:14Z,0.68,EVD_119514,confirmed
REL_019515,wallet,WALLET_SYN_0067,CONNECTED_TO,wallet,WALLET_SYN_0127,SRC_002214,2026-08-04T00:00:00Z,0.47,EVD_119515,confirmed
REL_019516,wallet,WALLET_SYN_0067,TRANSACTED_WITH,wallet,WALLET_SYN_0127,SRC_000202,2026-08-04T00:00:00Z,0.47,EVD_119516,confirmed
REL_019517,wallet,WALLET_SYN_0189,CONNECTED_TO,wallet,WALLET_SYN_0024,SRC_002748,2026-08-17T00:00:00Z,0.74,EVD_119517,confirmed
REL_019518,wallet,WALLET_SYN_0189,TRANSACTED_WITH,wallet,WALLET_SYN_0024,SRC_002587,2026-08-17T00:00:00Z,0.74,EVD_119518,confirmed
REL_019519,wallet,WALLET_SYN_0201,CONNECTED_TO,wallet,WALLET_SYN_0133,SRC_001415,2026-08-08T00:00:00Z,0.52,EVD_119519,confirmed
REL_019520,wallet,WALLET_SYN_0201,TRANSACTED_WITH,wallet,WALLET_SYN_0133,SRC_005166,2026-08-08T00:00:00Z,0.52,EVD_119520,confirmed
REL_019521,wallet,WALLET_SYN_0200,CONNECTED_TO,wallet,WALLET_SYN_0079,SRC_005320,2026-07-15T18:40:31Z,0.87,EVD_119521,confirmed
REL_019522,wallet,WALLET_SYN_0200,TRANSACTED_WITH,wallet,WALLET_SYN_0079,SRC_002459,2026-07-15T18:40:31Z,0.87,EVD_119522,confirmed
REL_019523,wallet,WALLET_SYN_0167,CONNECTED_TO,wallet,WALLET_SYN_0104,SRC_000978,2026-08-25T00:00:00Z,0.1,EVD_119523,confirmed
REL_019524,wallet,WALLET_SYN_0167,TRANSACTED_WITH,wallet,WALLET_SYN_0104,SRC_004227,2026-08-25T00:00:00Z,0.1,EVD_119524,confirmed
REL_019525,wallet,WALLET_SYN_0180,CONNECTED_TO,wallet,WALLET_SYN_0170,SRC_004819,2025-10-08T10:13:48Z,0.15,EVD_119525,confirmed
REL_019526,wallet,WALLET_SYN_0180,TRANSACTED_WITH,wallet,WALLET_SYN_0170,SRC_001430,2025-10-08T10:13:48Z,0.15,EVD_119526,confirmed
REL_019527,wallet,WALLET_SYN_0102,CONNECTED_TO,wallet,WALLET_SYN_0186,SRC_005084,2024-07-11T18:40:31Z,0.55,EVD_119527,confirmed
REL_019528,wallet,WALLET_SYN_0102,TRANSACTED_WITH,wallet,WALLET_SYN_0186,SRC_003371,2024-07-11T18:40:31Z,0.55,EVD_119528,confirmed
REL_019529,wallet,WALLET_SYN_0034,CONNECTED_TO,wallet,WALLET_SYN_0140,SRC_000398,2026-08-13T00:00:00Z,0.56,EVD_119529,confirmed
REL_019530,wallet,WALLET_SYN_0034,TRANSACTED_WITH,wallet,WALLET_SYN_0140,SRC_003062,2026-08-13T00:00:00Z,0.56,EVD_119530,confirmed
REL_019531,wallet,WALLET_SYN_0172,CONNECTED_TO,wallet,WALLET_SYN_0090,SRC_003246,2026-08-03T00:00:00Z,0.67,EVD_119531,confirmed
REL_019532,wallet,WALLET_SYN_0172,TRANSACTED_WITH,wallet,WALLET_SYN_0090,SRC_002475,2026-08-03T00:00:00Z,0.67,EVD_119532,confirmed
REL_019533,wallet,WALLET_SYN_0168,CONNECTED_TO,wallet,WALLET_SYN_0072,SRC_003182,2025-07-22T15:47:40Z,0.55,EVD_119533,confirmed
REL_019534,wallet,WALLET_SYN_0168,TRANSACTED_WITH,wallet,WALLET_SYN_0072,SRC_003659,2025-07-22T15:47:40Z,0.55,EVD_119534,confirmed
REL_019535,wallet,WALLET_SYN_0102,CONNECTED_TO,wallet,WALLET_SYN_0208,SRC_005668,2025-08-12T17:55:46Z,0.82,EVD_119535,confirmed
REL_019536,wallet,WALLET_SYN_0102,TRANSACTED_WITH,wallet,WALLET_SYN_0208,SRC_004879,2025-08-12T17:55:46Z,0.82,EVD_119536,confirmed
REL_019537,wallet,WALLET_SYN_0040,CONNECTED_TO,wallet,WALLET_SYN_0050,SRC_003852,2026-02-11T15:43:16Z,0.89,EVD_119537,confirmed
REL_019538,wallet,WALLET_SYN_0040,TRANSACTED_WITH,wallet,WALLET_SYN_0050,SRC_004740,2026-02-11T15:43:16Z,0.89,EVD_119538,confirmed
REL_019539,wallet,WALLET_SYN_0036,CONNECTED_TO,wallet,WALLET_SYN_0091,SRC_002001,2026-08-21T00:00:00Z,0.56,EVD_119539,confirmed
REL_019540,wallet,WALLET_SYN_0036,TRANSACTED_WITH,wallet,WALLET_SYN_0091,SRC_002652,2026-08-21T00:00:00Z,0.56,EVD_119540,confirmed
REL_019541,wallet,WALLET_SYN_0097,CONNECTED_TO,wallet,WALLET_SYN_0020,SRC_000023,2026-08-04T00:00:00Z,0.58,EVD_119541,confirmed
REL_019542,wallet,WALLET_SYN_0097,TRANSACTED_WITH,wallet,WALLET_SYN_0020,SRC_000583,2026-08-04T00:00:00Z,0.58,EVD_119542,confirmed
REL_019543,wallet,WALLET_SYN_0058,CONNECTED_TO,wallet,WALLET_SYN_0067,SRC_004811,2026-08-27T00:00:00Z,0.49,EVD_119543,confirmed
REL_019544,wallet,WALLET_SYN_0058,TRANSACTED_WITH,wallet,WALLET_SYN_0067,SRC_003109,2026-08-27T00:00:00Z,0.49,EVD_119544,confirmed
REL_019545,wallet,WALLET_SYN_0144,CONNECTED_TO,wallet,WALLET_SYN_0093,SRC_002020,2025-12-25T20:05:11Z,0.85,EVD_119545,confirmed
REL_019546,wallet,WALLET_SYN_0144,TRANSACTED_WITH,wallet,WALLET_SYN_0093,SRC_005024,2025-12-25T20:05:11Z,0.85,EVD_119546,confirmed
REL_019547,wallet,WALLET_SYN_0201,CONNECTED_TO,wallet,WALLET_SYN_0106,SRC_001331,2026-08-14T00:00:00Z,0.56,EVD_119547,confirmed
REL_019548,wallet,WALLET_SYN_0201,TRANSACTED_WITH,wallet,WALLET_SYN_0106,SRC_001199,2026-08-14T00:00:00Z,0.56,EVD_119548,confirmed
REL_019549,wallet,WALLET_SYN_0162,CONNECTED_TO,wallet,WALLET_SYN_0165,SRC_004492,2026-08-19T00:00:00Z,0.96,EVD_119549,confirmed
REL_019550,wallet,WALLET_SYN_0162,TRANSACTED_WITH,wallet,WALLET_SYN_0165,SRC_003069,2026-08-19T00:00:00Z,0.96,EVD_119550,confirmed
REL_019551,wallet,WALLET_SYN_0024,CONNECTED_TO,wallet,WALLET_SYN_0107,SRC_000081,2026-08-06T00:00:00Z,0.56,EVD_119551,confirmed
REL_019552,wallet,WALLET_SYN_0024,TRANSACTED_WITH,wallet,WALLET_SYN_0107,SRC_003076,2026-08-06T00:00:00Z,0.56,EVD_119552,confirmed
REL_019553,wallet,WALLET_SYN_0180,CONNECTED_TO,wallet,WALLET_SYN_0038,SRC_002124,2025-12-14T20:28:06Z,0.14,EVD_119553,confirmed
REL_019554,wallet,WALLET_SYN_0180,TRANSACTED_WITH,wallet,WALLET_SYN_0038,SRC_001432,2025-12-14T20:28:06Z,0.14,EVD_119554,confirmed
REL_019555,wallet,WALLET_SYN_0019,CONNECTED_TO,wallet,WALLET_SYN_0025,SRC_001811,2026-07-07T10:13:36Z,0.48,EVD_119555,confirmed
REL_019556,wallet,WALLET_SYN_0019,TRANSACTED_WITH,wallet,WALLET_SYN_0025,SRC_001564,2026-07-07T10:13:36Z,0.48,EVD_119556,confirmed
REL_019557,wallet,WALLET_SYN_0032,CONNECTED_TO,wallet,WALLET_SYN_0044,SRC_005547,2026-05-16T22:04:42Z,0.84,EVD_119557,confirmed
REL_019558,wallet,WALLET_SYN_0032,TRANSACTED_WITH,wallet,WALLET_SYN_0044,SRC_002424,2026-05-16T22:04:42Z,0.84,EVD_119558,confirmed
REL_019559,wallet,WALLET_SYN_0198,CONNECTED_TO,wallet,WALLET_SYN_0136,SRC_000546,2026-08-10T00:00:00Z,0.33,EVD_119559,confirmed
REL_019560,wallet,WALLET_SYN_0198,TRANSACTED_WITH,wallet,WALLET_SYN_0136,SRC_002715,2026-08-10T00:00:00Z,0.33,EVD_119560,confirmed
REL_019561,wallet,WALLET_SYN_0125,CONNECTED_TO,wallet,WALLET_SYN_0174,SRC_000357,2026-08-11T00:00:00Z,0.73,EVD_119561,confirmed
REL_019562,wallet,WALLET_SYN_0125,TRANSACTED_WITH,wallet,WALLET_SYN_0174,SRC_003550,2026-08-11T00:00:00Z,0.73,EVD_119562,confirmed
REL_019563,wallet,WALLET_SYN_0195,CONNECTED_TO,wallet,WALLET_SYN_0157,SRC_002206,2024-04-21T08:56:39Z,0.42,EVD_119563,confirmed
REL_019564,wallet,WALLET_SYN_0195,TRANSACTED_WITH,wallet,WALLET_SYN_0157,SRC_001491,2024-04-21T08:56:39Z,0.42,EVD_119564,confirmed
REL_019565,wallet,WALLET_SYN_0081,CONNECTED_TO,wallet,WALLET_SYN_0150,SRC_002394,2026-03-30T19:15:51Z,0.78,EVD_119565,confirmed
REL_019566,wallet,WALLET_SYN_0081,TRANSACTED_WITH,wallet,WALLET_SYN_0150,SRC_001787,2026-03-30T19:15:51Z,0.78,EVD_119566,confirmed
REL_019567,wallet,WALLET_SYN_0199,CONNECTED_TO,wallet,WALLET_SYN_0172,SRC_000190,2026-04-04T13:12:42Z,0.76,EVD_119567,confirmed
REL_019568,wallet,WALLET_SYN_0199,TRANSACTED_WITH,wallet,WALLET_SYN_0172,SRC_005782,2026-04-04T13:12:42Z,0.76,EVD_119568,confirmed
REL_019569,wallet,WALLET_SYN_0050,CONNECTED_TO,wallet,WALLET_SYN_0160,SRC_004736,2025-08-24T20:28:06Z,0.68,EVD_119569,confirmed
REL_019570,wallet,WALLET_SYN_0050,TRANSACTED_WITH,wallet,WALLET_SYN_0160,SRC_000962,2025-08-24T20:28:06Z,0.68,EVD_119570,confirmed
REL_019571,wallet,WALLET_SYN_0111,CONNECTED_TO,wallet,WALLET_SYN_0199,SRC_004270,2026-08-26T00:00:00Z,0.1,EVD_119571,confirmed
REL_019572,wallet,WALLET_SYN_0111,TRANSACTED_WITH,wallet,WALLET_SYN_0199,SRC_001849,2026-08-26T00:00:00Z,0.1,EVD_119572,confirmed
REL_019573,wallet,WALLET_SYN_0078,CONNECTED_TO,wallet,WALLET_SYN_0145,SRC_000699,2026-09-01T00:00:00Z,0.63,EVD_119573,confirmed
REL_019574,wallet,WALLET_SYN_0078,TRANSACTED_WITH,wallet,WALLET_SYN_0145,SRC_003564,2026-09-01T00:00:00Z,0.63,EVD_119574,confirmed
REL_019575,wallet,WALLET_SYN_0005,CONNECTED_TO,wallet,WALLET_SYN_0155,SRC_002913,2026-08-10T00:00:00Z,0.56,EVD_119575,confirmed
REL_019576,wallet,WALLET_SYN_0005,TRANSACTED_WITH,wallet,WALLET_SYN_0155,SRC_003430,2026-08-10T00:00:00Z,0.56,EVD_119576,confirmed
REL_019577,wallet,WALLET_SYN_0156,CONNECTED_TO,wallet,WALLET_SYN_0127,SRC_004238,2024-04-04T08:56:39Z,0.64,EVD_119577,confirmed
REL_019578,wallet,WALLET_SYN_0156,TRANSACTED_WITH,wallet,WALLET_SYN_0127,SRC_005431,2024-04-04T08:56:39Z,0.64,EVD_119578,confirmed
REL_019579,wallet,WALLET_SYN_0183,CONNECTED_TO,wallet,WALLET_SYN_0212,SRC_001790,2025-07-15T20:05:11Z,0.72,EVD_119579,confirmed
REL_019580,wallet,WALLET_SYN_0183,TRANSACTED_WITH,wallet,WALLET_SYN_0212,SRC_001934,2025-07-15T20:05:11Z,0.72,EVD_119580,confirmed
REL_019581,wallet,WALLET_SYN_0100,CONNECTED_TO,wallet,WALLET_SYN_0075,SRC_003728,2026-08-16T00:00:00Z,0.95,EVD_119581,confirmed
REL_019582,wallet,WALLET_SYN_0100,TRANSACTED_WITH,wallet,WALLET_SYN_0075,SRC_002856,2026-08-16T00:00:00Z,0.95,EVD_119582,confirmed
REL_019583,wallet,WALLET_SYN_0092,CONNECTED_TO,wallet,WALLET_SYN_0084,SRC_003286,2026-08-04T00:00:00Z,0.23,EVD_119583,confirmed
REL_019584,wallet,WALLET_SYN_0092,TRANSACTED_WITH,wallet,WALLET_SYN_0084,SRC_002591,2026-08-04T00:00:00Z,0.23,EVD_119584,confirmed
REL_019585,wallet,WALLET_SYN_0036,CONNECTED_TO,wallet,WALLET_SYN_0207,SRC_000734,2026-04-14T22:51:37Z,0.46,EVD_119585,confirmed
REL_019586,wallet,WALLET_SYN_0036,TRANSACTED_WITH,wallet,WALLET_SYN_0207,SRC_001516,2026-04-14T22:51:37Z,0.46,EVD_119586,confirmed
REL_019587,wallet,WALLET_SYN_0052,CONNECTED_TO,wallet,WALLET_SYN_0076,SRC_004910,2026-08-21T00:00:00Z,0.74,EVD_119587,confirmed
